#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
658       	1         	6         	ok              	ok              	4.6415890000e-02	1.2500000000e+03	4.5926162433e+17	2.6895086548e+17	2.3342132045e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
659       	1         	6         	ok              	ok              	1.0000000000e-01	1.2500000000e+03	9.8945229932e+17	5.7943705372e+17	2.3342206584e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
660       	1         	6         	ok              	ok              	2.1544350000e-01	1.2500000000e+03	2.1317351836e+18	1.2483594688e+18	2.3342475067e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
661       	1         	6         	ok              	ok              	4.6415890000e-01	1.2500000000e+03	4.5928861945e+18	2.6895086548e+18	2.3343503973e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
662       	1         	7         	ok              	ok              	1.0000000000e+00	1.2500000000e+03	9.8963884690e+18	5.7943705372e+18	2.3346607379e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
663       	1         	7         	ok              	ok              	2.1544350000e+00	1.2500000000e+03	2.1326547677e+19	1.2483594688e+19	2.3352544607e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
664       	1         	6         	ok              	ok              	4.6415890000e+00	1.2500000000e+03	4.5959337188e+19	2.6895086548e+19	2.3358993384e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
665       	0         	11        	ok              	ok              	1.0000000000e+01	1.2500000000e+03	9.9029797103e+19	5.7943705372e+19	2.3362156814e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
666       	0         	11        	ok              	ok              	2.1544350000e+01	1.2500000000e+03	2.1335326573e+20	1.2483594688e+20	2.3362157342e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
667       	1         	6         	ok              	ok              	4.6415890000e+01	1.2500000000e+03	4.5971668994e+20	2.6895086548e+20	2.3365260970e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
668       	1         	7         	ok              	ok              	1.0000000000e+02	1.2500000000e+03	9.9049656133e+20	5.7943705372e+20	2.3366841907e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
669       	1         	8         	ok              	ok              	2.1544350000e+02	1.2500000000e+03	2.1341506149e+21	1.2483594688e+21	2.3368923812e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
670       	1         	8         	ok              	ok              	4.6415890000e+02	1.2500000000e+03	4.5981810064e+21	2.6895086548e+21	2.3370415018e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
671       	1         	7         	ok              	ok              	1.0000000000e+03	1.2500000000e+03	9.9067784330e+21	5.7943705372e+21	2.3371118486e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
